New York Rangers	1997	27	Alex Kovalev	RW	23	6-2	222	L/-	4	February 24, 1973	3 G, 6 A, 9 P
New York Rangers	1997	15	Darren Langdon	LW	26	6-1	205	L/-	2	January 8, 1971	20 G, 58 A, 78 P
New York Rangers	1997	2	Brian Leetch	D	28	6-0	185	L/-	9	March 3, 1968	3 G, 4 A, 7 P
New York Rangers	1997	6	Doug Lidster	D	36	6-1	190	R/-	13	October 18, 1960	36 G, 48 A, 84 P
New York Rangers	1997	11	Mark Messier	C	36	6-1	210	L/-	17	January 18, 1961	0 G, 0 A, 0 P
New York Rangers	1997	32	Sergio Momesso	LW	31	6-3	215	L/-	12	September 4, 1965	0 G, 1 A, 1 P
New York Rangers	1997	21	Jay More	D	28	6-1	210	R/-	7	January 12, 1969	6 G, 13 A, 19 P
New York Rangers	1997	13	Sergei Nemchinov	C	33	6-1	205	L/-	5	January 14, 1964	0 G, 0 A, 0 P
New York Rangers	1997	36	Jeff Nielsen	RW	25	6-0	200	L/-	R	September 20, 1971	6 G, 9 A, 15 P
New York Rangers	1997	28	Brian Noonan	RW	31	6-1	200	R/-	9	May 29, 1965	2 G, 1 A, 3 P
New York Rangers	1997	26	David Oliver	RW	25	6-0	190	R/-	2	April 17, 1971	24 G, 24 A, 48 P
New York Rangers	1997	35	Mike Richter	G	30	5-11	185	-/L	7	September 22, 1966	6 G, 11 A, 17 P
New York Rangers	1997	20	Luc Robitaille	LW	30	6-1	215	L/-	10	February 17, 1966	24 G, 28 A, 52 P
New York Rangers	1997	5	Ulf Samuelsson	D	32	6-1	205	L/-	12	March 26, 1964	1 G, 2 A, 3 P
New York Rangers	1997	24	Niklas Sundstrom	RW	21	6-0	191	L/-	1	June 6, 1975	1 G, 0 A, 1 P
New York Rangers	1997	10	Esa Tikkanen	C	32	6-1	190	L/-	11	January 25, 1965	5 G, 5 A, 10 P
New York Rangers	2000	37	Derek Armstrong	C	26	6-0	197	R/-	5	April 23, 1973	0 G, 0 A, 0 P
New York Rangers	2000	12	Alexandre Daigle	RW	24	6-0	195	L/-	6	February 7, 1975	8 G, 18 A, 26 P
New York Rangers	2000	22	Jason Dawe	RW	26	5-10	189	L/-	6	May 29, 1973	0 G, 1 A, 1 P
New York Rangers	2000	16	Rob DiMaio	RW	31	5-10	190	R/-	11	February 19, 1968	1 G, 3 A, 4 P
New York Rangers	2000	25	Jason Doig	D	23	6-3	230	R/-	3	January 29, 1977	0 G, 1 A, 1 P
New York Rangers	2000	20	Radek Dvorak	RW	22	6-2	195	R/-	4	March 9, 1977	11 G, 22 A, 33 P
New York Rangers	2000	14	Theoren Fleury	RW	31	5-6	182	R/-	11	June 29, 1968	15 G, 49 A, 64 P
New York Rangers	2000	39	Daniel Goneau	LW	24	6-0	195	L/-	2	January 16, 1976	0 G, 0 A, 0 P
New York Rangers	2000	9	Adam Graves	LW	31	6-0	205	L/-	12	April 12, 1968	23 G, 17 A, 40 P
New York Rangers	2000	10	Todd Harvey	RW	24	6-0	210	R/-	5	February 17, 1975	3 G, 3 A, 6 P
New York Rangers	2000	4	Kevin Hatcher	D	33	6-3	230	R/-	15	September 9, 1966	4 G, 19 A, 23 P
New York Rangers	2000	27	Jan Hlavac	LW	23	6-0	201	L/-	R	September 20, 1976	19 G, 23 A, 42 P
New York Rangers	2000	32-33	Milan Hnilicka	G	26	6-1	190	-/L	R	June 25, 1973	6 G, 15 A, 21 P
New York Rangers	2000	3	Kim Johnsson	D	23	6-1	193	L/-	R	March 16, 1976	13 G, 19 A, 32 P
New York Rangers	2000	13	Valeri Kamensky	LW	33	6-2	198	R/-	8	April 18, 1966	0 G, 0 A, 0 P
New York Rangers	2000	29-38	Chris Kenady	RW	26	6-2	195	R/-	1	April 10, 1973	9 G, 5 A, 14 P
New York Rangers	2000	22	Mike Knuble	RW	27	6-3	229	R/-	3	July 4, 1972	4 G, 8 A, 12 P
New York Rangers	2000	31	Jean-Francois Labbe	G	27	5-10	175	-/L	R	June 15, 1972	0 G, 1 A, 1 P
New York Rangers	2000	28	Eric Lacroix	LW	28	6-1	210	L/-	6	July 15, 1971	7 G, 19 A, 26 P
New York Rangers	2000	19	Darren Langdon	LW	29	6-1	205	L/-	5	January 8, 1971	2 G, 10 A, 12 P
New York Rangers	2000	2	Brian Leetch	D	31	6-0	185	L/-	12	March 3, 1968	18 G, 24 A, 42 P
New York Rangers	2000	24	Sylvain Lefebvre	D	32	6-2	205	L/-	10	October 14, 1967	0 G, 0 A, 0 P
New York Rangers	2000	15	John MacLean	RW	35	6-0	200	R/-	15	November 20, 1964	24 G, 44 A, 68 P
New York Rangers	2000	6	Manny Malhotra	C	19	6-2	220	L/-	1	May 18, 1980	0 G, 4 A, 4 P
New York Rangers	2000	30	Kirk McLean	G	33	6-0	180	-/L	14	June 26, 1966	0 G, 0 A, 0 P
New York Rangers	2000	93	Petr Nedved	C	28	6-3	196	L/-	8	December 9, 1971	2 G, 14 A, 16 P
New York Rangers	2000	47	Rich Pilon	D	31	6-2	220	L/-	11	April 30, 1968	10 G, 20 A, 30 P
New York Rangers	2000	45	Dale Purinton	D	23	6-3	228	L/-	R	October 11, 1976	3 G, 5 A, 8 P
New York Rangers	2000	5	Stephane Quintal	D	31	6-3	231	R/-	11	October 22, 1968	0 G, 1 A, 1 P
New York Rangers	2000	35	Mike Richter	G	33	5-11	185	-/L	10	September 22, 1966	9 G, 11 A, 20 P
New York Rangers	2000	21	Mathieu Schneider	D	30	5-11	192	L/-	11	June 12, 1969	0 G, 0 A, 0 P
New York Rangers	2000	17	Kevin Stevens	LW	34	6-3	230	L/-	12	April 15, 1965	0 G, 0 A, 0 P
New York Rangers	2000	20-32	P.J. Stock	C	24	5-10	197	L/-	2	May 26, 1975	1 G, 1 A, 2 P
New York Rangers	2000	26	Tim Taylor	C	30	6-1	190	L/-	6	February 6, 1969	26 G, 24 A, 50 P
New York Rangers	1998	18	Bill Berg	C	30	6-1	205	L/-	8	October 21, 1967	1 G, 9 A, 10 P
New York Rangers	1998	23	Jeff Beukeboom	D	32	6-5	230	R/-	11	March 28, 1965	0 G, 5 A, 5 P
New York Rangers	1998	30	Sylvain Blouin	D	23	6-2	215	L/-	1	May 21, 1974	0 G, 0 A, 0 P
New York Rangers	1998	29	Eric Cairns	D	23	6-6	230	L/-	1	June 27, 1974	0 G, 3 A, 3 P
New York Rangers	1998	34	Dan Cloutier	G	21	6-1	195	-/L	R	April 22, 1976	5 G, 15 A, 20 P
New York Rangers	1998	33	Bruce Driver	D	35	6-0	185	L/-	14	April 29, 1962	5 G, 5 A, 10 P
New York Rangers	1998	32	Mike Eastwood	C	30	6-3	216	R/-	6	July 1, 1967	0 G, 0 A, 0 P
New York Rangers	1998	12	Bob Errey	RW	33	5-10	185	L/-	14	September 21, 1964	0 G, 0 A, 0 P
New York Rangers	1998	14	Peter Ferraro	RW	25	5-10	180	R/-	2	January 24, 1973	1 G, 6 A, 7 P
New York Rangers	1998	26	Jeff Finley	D	30	6-2	205	L/-	8	April 14, 1967	0 G, 1 A, 1 P
New York Rangers	1998	4	Maxim Galanov	D	23	6-1	205	L/-	R	March 13, 1974	2 G, 0 A, 2 P
New York Rangers	1998	36	Daniel Goneau	LW	22	6-0	195	L/-	1	January 16, 1976	23 G, 12 A, 35 P
New York Rangers	1998	9	Adam Graves	LW	29	6-0	205	L/-	10	April 12, 1968	23 G, 67 A, 90 P
New York Rangers	1998	99	Wayne Gretzky	C	37	6-0	185	L/-	18	January 26, 1961	3 G, 7 A, 10 P
New York Rangers	1998	25	Alexander Karpovtsev	D	27	6-3	221	R/-	4	April 7, 1970	8 G, 10 A, 18 P
New York Rangers	1998	12	Mike Keane	RW	30	5-10	185	R/-	9	May 29, 1967	23 G, 30 A, 53 P
New York Rangers	1998	27	Alex Kovalev	LW	24	6-2	222	L/-	5	February 24, 1973	23 G, 39 A, 62 P
New York Rangers	1998	16	Pat LaFontaine	C	32	5-10	182	R/-	14	February 22, 1965	3 G, 3 A, 6 P
New York Rangers	1998	15	Darren Langdon	LW	27	6-1	205	L/-	3	January 8, 1971	17 G, 33 A, 50 P
New York Rangers	1998	2	Brian Leetch	D	29	6-0	185	L/-	10	March 3, 1968	0 G, 4 A, 4 P
New York Rangers	1998	6	Doug Lidster	D	37	6-1	190	R/-	14	October 18, 1960	1 G, 3 A, 4 P
New York Rangers	1998	21	Johan Lindbom	LW	26	6-2	216	L/-	R	July 8, 1971	3 G, 9 A, 12 P
New York Rangers	1998	30	Jason Muzzatti	G	27	6-2	210	-/L	4	February 3, 1970	1 G, 5 A, 6 P
New York Rangers	1998	35	Mike Richter	G	31	5-11	185	-/L	8	September 22, 1966	0 G, 0 A, 0 P
New York Rangers	1998	5	Ulf Samuelsson	D	33	6-1	205	L/-	13	March 26, 1964	5 G, 6 A, 11 P
New York Rangers	1998	10	Marc Savard	C	20	5-10	191	L/-	R	July 17, 1977	1 G, 1 A, 2 P
New York Rangers	1998	36	Pierre Sevigny	LW	26	6-0	195	L/-	3	September 8, 1971	0 G, 0 A, 0 P
New York Rangers	1998	20	Brian Skrudland	C	34	6-0	195	L/-	12	July 31, 1963	14 G, 27 A, 41 P
New York Rangers	1998	14	Geoff Smith	D	28	6-3	194	L/-	8	March 7, 1969	2 G, 3 A, 5 P
New York Rangers	1998	8	Brad Smyth	RW	24	6-0	200	R/-	2	March 13, 1973	0 G, 0 A, 0 P
New York Rangers	1998	17	Kevin Stevens	LW	32	6-3	230	L/-	10	April 15, 1965	19 G, 28 A, 47 P
New York Rangers	1998	28	P.J. Stock	C	22	5-10	197	L/-	R	May 26, 1975	11 G, 18 A, 29 P
New York Rangers	1998	38	Ronnie Sundin	D	27	6-1	220	L/-	R	October 3, 1970	1 G, 0 A, 1 P
New York Rangers	1998	24	Niklas Sundstrom	RW	22	6-0	191	L/-	2	June 6, 1975	2 G, 2 A, 4 P
New York Rangers	1998	37	Tim Sweeney	RW	30	5-11	185	L/-	7	April 12, 1967	0 G, 0 A, 0 P
New York Rangers	1999	18	Derek Armstrong	C	25	6-0	197	R/-	4	April 23, 1973	0 G, 0 A, 0 P
New York Rangers	1999	23	Jeff Beukeboom	D	33	6-5	230	R/-	12	March 28, 1965	0 G, 9 A, 9 P
New York Rangers	1999	12	Rich Brennan	D	26	6-2	200	R/-	2	November 26, 1972	1 G, 3 A, 4 P
New York Rangers	1999	39	Dan Cloutier	G	22	6-1	195	-/L	1	April 22, 1976	0 G, 0 A, 0 P
New York Rangers	1999	14	Christian Dube	C	21	5-11	170	R/-	1	April 25, 1977	4 G, 6 A, 10 P
New York Rangers	1999	37	Brent Fedyk	LW	31	6-0	194	R/-	9	March 8, 1967	0 G, 0 A, 0 P
New York Rangers	1999	26	Jeff Finley	D	31	6-2	205	L/-	9	April 14, 1967	2 G, 4 A, 6 P
New York Rangers	1999	21	Scott Fraser	RW	26	6-1	178	R/-	2	May 3, 1972	38 G, 15 A, 53 P
New York Rangers	1999	9	Adam Graves	LW	30	6-0	205	L/-	11	April 12, 1968	9 G, 53 A, 62 P
New York Rangers	1999	99	Wayne Gretzky	C	38	6-0	185	L/-	19	January 26, 1961	11 G, 17 A, 28 P
New York Rangers	1999	20	Todd Harvey	RW	23	6-0	210	R/-	4	February 17, 1975	1 G, 0 A, 1 P
New York Rangers	1999	25	Alexander Karpovtsev	D	28	6-3	221	R/-	5	April 7, 1970	15 G, 20 A, 35 P
New York Rangers	1999	22	Mike Knuble	RW	26	6-3	229	R/-	2	July 4, 1972	3 G, 4 A, 7 P
New York Rangers	1999	27	Alex Kovalev	RW	25	6-2	222	L/-	6	February 24, 1973	2 G, 1 A, 3 P
New York Rangers	1999	28	Eric Lacroix	LW	27	6-1	210	L/-	5	July 15, 1971	0 G, 0 A, 0 P
New York Rangers	1999	19	Darren Langdon	LW	28	6-1	205	L/-	4	January 8, 1971	13 G, 42 A, 55 P
New York Rangers	1999	2	Brian Leetch	D	30	6-0	185	L/-	11	March 3, 1968	28 G, 27 A, 55 P
New York Rangers	1999	15	John MacLean	RW	34	6-0	200	R/-	14	November 20, 1964	8 G, 8 A, 16 P
New York Rangers	1999	6	Manny Malhotra	C	18	6-2	220	L/-	R	May 18, 1980	0 G, 0 A, 0 P
New York Rangers	1999	26	Mike Maneluk	RW	25	5-11	190	R/-	R	October 1, 1973	0 G, 2 A, 2 P
New York Rangers	1999	8	Jan Mertzig	D	28	6-4	218	L/-	R	July 18, 1970	1 G, 3 A, 4 P
New York Rangers	1999	36	Rumun Ndur	D	23	6-2	222	L/-	2	July 7, 1975	0 G, 0 A, 0 P
New York Rangers	1999	3	Stan Neckar	D	23	6-1	214	L/-	4	December 22, 1975	20 G, 27 A, 47 P
New York Rangers	1999	93	Petr Nedved	C	27	6-3	196	L/-	7	December 9, 1971	1 G, 4 A, 5 P
New York Rangers	1999	34	Peter Popovic	D	30	6-6	243	L/-	5	February 10, 1968	0 G, 3 A, 3 P
New York Rangers	1999	32	Sean Pronger	C	26	6-3	209	L/-	3	November 30, 1972	4 G, 8 A, 12 P
New York Rangers	1999	35	Mike Richter	G	32	5-11	185	-/L	9	September 22, 1966	9 G, 36 A, 45 P
New York Rangers	1999	5	Ulf Samuelsson	D	34	6-1	205	L/-	14	March 26, 1964	10 G, 24 A, 34 P
New York Rangers	1999	33	Marc Savard	C	21	5-10	191	L/-	1	July 17, 1977	0 G, 0 A, 0 P
New York Rangers	1999	25	Mathieu Schneider	D	29	5-11	192	L/-	10	June 12, 1969	23 G, 20 A, 43 P
New York Rangers	1999	14	Geoff Smith	D	29	6-3	194	L/-	9	March 7, 1969	0 G, 0 A, 0 P
New York Rangers	1999	17	Kevin Stevens	LW	33	6-3	230	L/-	11	April 15, 1965	13 G, 30 A, 43 P
New York Rangers	1999	28	P.J. Stock	LW	23	5-10	197	L/-	1	May 26, 1975	1 G, 5 A, 6 P
New York Rangers	1999	24	Niklas Sundstrom	LW	23	6-0	191	L/-	3	June 6, 1975	0 G, 3 A, 3 P
New York Rangers	1999	3-4	Chris Tamer	D	28	6-2	205	L/-	5	November 17, 1970	0 G, 0 A, 0 P
New York Rangers	1999	10	Esa Tikkanen	LW	34	6-1	190	L/-	13	January 25, 1965	0 G, 0 A, 0 P
New York Rangers	2003	36	Matthew Barnaby	LW	29	6-0	189	L/-	10	May 4, 1973	14 G, 22 A, 36 P
New York Rangers	2003	31	Dan Blackburn	G	19	6-0	180	-/L	1	May 20, 1983	5 G, 7 A, 12 P
New York Rangers	2003	39	Joel Bouchard	D	29	6-1	209	L/-	8	January 23, 1974	19 G, 11 A, 30 P
New York Rangers	2003	9	Pavel Bure	RW	31	5-10	189	L/-	11	March 31, 1971	1 G, 4 A, 5 P
New York Rangers	2003	22	Anson Carter	RW	28	6-1	210	R/-	6	June 6, 1974	0 G, 4 A, 4 P
New York Rangers	2003	18	Cory Cross	D	32	6-5	225	L/-	9	January 3, 1971	2 G, 1 A, 3 P
New York Rangers	2003	8	Ted Donato	C	33	5-10	180	L/-	11	April 28, 1969	6 G, 21 A, 27 P
New York Rangers	2003	30	Mike Dunham	G	30	6-3	200	-/L	6	June 1, 1972	0 G, 1 A, 1 P
New York Rangers	2003	20	Radek Dvorak	RW	25	6-2	195	R/-	7	March 9, 1977	2 G, 4 A, 6 P
New York Rangers	2003	32	Gordie Dwyer	LW	25	6-3	215	L/-	3	January 25, 1978	0 G, 0 A, 0 P
New York Rangers	2003	27	Rico Fata	LW	22	6-0	205	L/-	4	February 12, 1980	16 G, 19 A, 35 P
New York Rangers	2003	22	Josh Green	LW	25	6-4	225	L/-	3	November 16, 1977	0 G, 2 A, 2 P
New York Rangers	2003	16	Bobby Holik	C	32	6-4	230	R/-	12	January 1, 1971	3 G, 11 A, 14 P
New York Rangers	2003	40	Johan Holmqvist	G	24	6-3	198	-/L	2	May 24, 1978	10 G, 3 A, 13 P
New York Rangers	2003	33	Dave Karpa	D	31	6-1	210	R/-	11	May 7, 1971	1 G, 4 A, 5 P
New York Rangers	2003	6	Darius Kasparaitis	D	30	5-11	215	L/-	10	October 16, 1972	12 G, 18 A, 30 P
New York Rangers	2003	27	Alex Kovalev	RW	29	6-2	222	L/-	10	February 24, 1973	0 G, 2 A, 2 P
New York Rangers	2003	39	Dan LaCouture	LW	25	6-2	215	L/-	4	April 18, 1977	19 G, 34 A, 53 P
New York Rangers	2003	2	Brian Leetch	D	34	6-0	185	L/-	15	March 3, 1968	1 G, 0 A, 1 P
New York Rangers	2003	24	Sylvain Lefebvre	D	35	6-2	205	L/-	13	October 14, 1967	8 G, 11 A, 19 P
New York Rangers	2003	88	Eric Lindros	C	29	6-4	240	R/-	9	February 28, 1973	0 G, 0 A, 0 P
New York Rangers	2003	21	Richard Lintner	D	25	6-3	212	R/-	2	November 15, 1977	3 G, 14 A, 17 P
New York Rangers	2003	26	Jamie Lundmark	C	22	6-0	197	R/-	R	January 16, 1981	6 G, 9 A, 15 P
New York Rangers	2003	19-28	Roman Lyashenko	C	23	6-0	189	R/-	3	May 2, 1979	18 G, 22 A, 40 P
New York Rangers	2003	23	Vladimir Malakhov	D	34	6-4	230	L/-	10	August 30, 1968	3 G, 9 A, 12 P
New York Rangers	2003	10	Sandy McCarthy	RW	30	6-3	222	R/-	9	June 15, 1972	6 G, 6 A, 12 P
New York Rangers	2003	11	Mark Messier	C	42	6-1	210	L/-	23	January 18, 1961	27 G, 31 A, 58 P
New York Rangers	2003	29	Boris Mironov	D	30	6-3	223	R/-	9	March 21, 1972	0 G, 0 A, 0 P
New York Rangers	2003	17	Rem Murray	LW	30	6-2	200	L/-	6	October 9, 1972	5 G, 9 A, 14 P
New York Rangers	2003	93	Petr Nedved	C	31	6-3	196	L/-	11	December 9, 1971	0 G, 0 A, 0 P
New York Rangers	2003	29	Krzysztof Oliwa	LW	29	6-5	245	L/-	6	April 12, 1973	11 G, 37 A, 48 P
New York Rangers	2003	38	Ronald Petrovicky	LW	25	5-11	190	R/-	2	February 15, 1977	3 G, 9 A, 12 P
New York Rangers	2003	18	Ales Pisa	D	26	6-0	195	L/-	1	January 2, 1977	8 G, 14 A, 22 P
New York Rangers	2003	3	Tom Poti	D	25	6-3	190	L/-	4	March 22, 1977	0 G, 0 A, 0 P
New York Rangers	2003	5	Dale Purinton	D	26	6-3	228	L/-	3	October 11, 1976	1 G, 2 A, 3 P
New York Rangers	2003	35	Mike Richter	G	36	5-11	185	-/L	13	September 22, 1966	0 G, 0 A, 0 P
New York Rangers	2003	37	Mikael Samuelsson	RW	26	6-2	218	R/-	2	December 23, 1976	0 G, 0 A, 0 P
New York Rangers	2002	36	Matthew Barnaby	LW	28	6-0	189	L/-	9	May 4, 1973	8 G, 13 A, 21 P
New York Rangers	2002	34	Bryan Berard	D	24	6-2	220	L/-	4	March 5, 1977	2 G, 21 A, 23 P
New York Rangers	2002	31	Dan Blackburn	G	18	6-0	180	-/L	R	May 20, 1983	12 G, 8 A, 20 P
New York Rangers	2002	9	Pavel Bure	RW	30	5-10	189	L/-	10	March 31, 1971	6 G, 7 A, 13 P
New York Rangers	2002	18	Zdeno Ciger	LW	32	6-1	190	L/-	6	October 19, 1969	0 G, 0 A, 0 P
New York Rangers	2002	27	Jason Dawe	RW	28	5-10	189	L/-	7	May 29, 1973	17 G, 20 A, 37 P
New York Rangers	2002	20	Radek Dvorak	RW	24	6-2	195	R/-	6	March 9, 1977	0 G, 0 A, 0 P
New York Rangers	2002	38	Rico Fata	RW	21	6-0	205	L/-	3	February 12, 1980	24 G, 39 A, 63 P
New York Rangers	2002	14	Theoren Fleury	LW	33	5-6	182	R/-	13	June 29, 1968	3 G, 2 A, 5 P
New York Rangers	2002	8	Michal Grosek	RW	26	6-2	207	R/-	8	June 1, 1975	0 G, 0 A, 0 P
New York Rangers	2002	47	Barrett Heisten	C	21	6-1	200	L/-	R	March 19, 1980	14 G, 10 A, 24 P
New York Rangers	2002	40	Johan Holmqvist	G	23	6-3	198	-/L	1	May 24, 1978	1 G, 10 A, 11 P
New York Rangers	2002	26	Andreas Johansson	LW	28	6-0	202	L/-	5	May 19, 1973	1 G, 3 A, 4 P
New York Rangers	2002	33	Dave Karpa	D	30	6-1	210	R/-	10	May 7, 1971	10 G, 45 A, 55 P
New York Rangers	2002	22	Tomas Kloucek	D	21	6-3	235	L/-	1	March 7, 1980	0 G, 5 A, 5 P
New York Rangers	2002	2	Brian Leetch	D	33	6-0	185	L/-	14	March 3, 1968	37 G, 36 A, 73 P
New York Rangers	2002	24	Sylvain Lefebvre	D	34	6-2	205	L/-	12	October 14, 1967	2 G, 0 A, 2 P
New York Rangers	2002	88	Eric Lindros	C	28	6-4	240	R/-	8	February 28, 1973	6 G, 22 A, 28 P
New York Rangers	2002	29	Roman Lyashenko	C	22	6-0	189	R/-	2	May 2, 1979	7 G, 6 A, 13 P
New York Rangers	2002	23	Vladimir Malakhov	D	33	6-4	230	L/-	9	August 30, 1968	10 G, 13 A, 23 P
New York Rangers	2002	6	Manny Malhotra	C	21	6-2	220	L/-	3	May 18, 1980	2 G, 1 A, 3 P
New York Rangers	2002	10	Sandy McCarthy	RW	29	6-3	222	R/-	8	June 15, 1972	7 G, 16 A, 23 P
New York Rangers	2002	21	Steve McKenna	LW	28	6-8	252	L/-	5	August 21, 1973	0 G, 0 A, 0 P
New York Rangers	2002	11	Mark Messier	C	41	6-1	210	L/-	22	January 18, 1961	1 G, 2 A, 3 P
New York Rangers	2002	4	Mike Mottau	D	23	6-0	190	L/-	1	March 19, 1978	21 G, 25 A, 46 P
New York Rangers	2002	17	Rem Murray	C	29	6-2	200	L/-	5	October 9, 1972	1 G, 7 A, 8 P
New York Rangers	2002	93	Petr Nedved	C	30	6-3	196	L/-	10	December 9, 1971	0 G, 4 A, 4 P
New York Rangers	2002	3	Tom Poti	D	24	6-3	190	L/-	3	March 22, 1977	3 G, 10 A, 13 P
New York Rangers	2002	5	Dale Purinton	D	25	6-3	228	L/-	2	October 11, 1976	6 G, 10 A, 16 P
New York Rangers	2002	35	Mike Richter	G	35	5-11	185	-/L	12	September 22, 1966	0 G, 0 A, 0 P
New York Rangers	2002	19	Martin Rucinsky	LW	30	6-1	205	L/-	10	March 11, 1971	0 G, 1 A, 1 P
New York Rangers	2002	37	Mikael Samuelsson	RW	25	6-2	218	R/-	1	December 23, 1976	7 G, 4 A, 11 P
New York Rangers	2002	13	Richard Scott	LW	23	6-2	195	L/-	R	August 1, 1978	0 G, 6 A, 6 P
New York Rangers	2002	25	Peter Smrek	D	22	6-1	215	L/-	1	February 16, 1979	1 G, 0 A, 1 P
New York Rangers	2002	32	Jeff Toms	C	27	6-5	200	L/-	6	June 4, 1974	0 G, 0 A, 0 P
New York Rangers	2002	55	Igor Ulanov	D	32	6-3	220	L/-	10	October 1, 1969	18 G, 39 A, 57 P
New York Rangers	2004	20	Jozef Balej	RW	21	6-1	195	R/-	R	February 22, 1982	1 G, 4 A, 5 P
New York Rangers	2004	36	Matthew Barnaby	RW	30	6-0	189	L/-	11	May 4, 1973	12 G, 20 A, 32 P
New York Rangers	2004	74	Joel Bouchard	D	30	6-1	209	L/-	9	January 23, 1974	1 G, 7 A, 8 P
New York Rangers	2004	22	Anson Carter	RW	29	6-1	210	R/-	7	June 6, 1974	10 G, 7 A, 17 P
New York Rangers	2004	4	Greg de Vries	D	31	6-2	205	L/-	8	January 4, 1973	3 G, 12 A, 15 P
New York Rangers	2004	30	Mike Dunham	G	31	6-3	200	-/L	7	June 1, 1972	0 G, 0 A, 0 P
New York Rangers	2004	22	Benoit Dusablon	C	24	6-1	207	L/-	R	August 1, 1979	0 G, 0 A, 0 P
New York Rangers	2004	12	Ken Gernander	RW	34	5-10	175	L/-	1	June 30, 1969	3 G, 2 A, 5 P
New York Rangers	2004	44	Josh Green	LW	26	6-4	225	L/-	4	November 16, 1977	1 G, 2 A, 3 P
New York Rangers	2004	47	Mike Green	C	24	5-11	192	R/-	R	August 23, 1979	0 G, 0 A, 0 P
New York Rangers	2004	25	Paul Healey	RW	28	6-2	198	R/-	4	March 20, 1975	5 G, 21 A, 26 P
New York Rangers	2004	37	Jan Hlavac	LW	27	6-0	201	L/-	4	September 20, 1976	25 G, 31 A, 56 P
New York Rangers	2004	16	Bobby Holik	C	33	6-4	230	R/-	13	January 1, 1971	15 G, 14 A, 29 P
New York Rangers	2004	68	Jaromir Jagr	RW	31	6-3	240	L/-	13	February 15, 1972	1 G, 9 A, 10 P
New York Rangers	2004	6	Darius Kasparaitis	D	31	5-11	215	L/-	11	October 16, 1972	13 G, 29 A, 42 P
New York Rangers	2004	27	Alex Kovalev	RW	30	6-2	222	L/-	11	February 24, 1973	5 G, 2 A, 7 P
New York Rangers	2004	34	Jason LaBarbera	G	24	6-3	234	-/L	1	January 18, 1980	0 G, 0 A, 0 P
New York Rangers	2004	39	Dan LaCouture	LW	26	6-2	215	L/-	5	April 18, 1977	0 G, 1 A, 1 P
New York Rangers	2004	38	Bryce Lampman	D	21	6-1	205	L/-	R	August 31, 1982	13 G, 23 A, 36 P
New York Rangers	2004	18	Cory Larose	C	28	6-0	191	L/-	R	May 14, 1975	10 G, 22 A, 32 P
New York Rangers	2004	2	Brian Leetch	D	35	6-0	185	L/-	16	March 3, 1968	2 G, 8 A, 10 P
New York Rangers	2004	88	Eric Lindros	C	30	6-4	240	R/-	10	February 28, 1973	0 G, 0 A, 0 P
New York Rangers	2004	21	Jamie Lundmark	C	23	6-0	197	R/-	1	January 16, 1981	3 G, 15 A, 18 P
New York Rangers	2004	43	Jason MacDonald	RW	29	5-11	210	R/-	R	April 1, 1974	0 G, 1 A, 1 P
New York Rangers	2004	23	Vladimir Malakhov	D	35	6-4	230	L/-	11	August 30, 1968	1 G, 0 A, 1 P
New York Rangers	2004	40	Jussi Markkanen	G	28	6-0	182	-/L	2	May 8, 1975	18 G, 25 A, 43 P
New York Rangers	2004	24	Chris McAllister	LW	28	6-8	250	L/-	6	June 16, 1975	3 G, 13 A, 16 P
New York Rangers	2004	10	Sandy McCarthy	RW	31	6-3	222	R/-	10	June 15, 1972	0 G, 3 A, 3 P
New York Rangers	2004	33	Jamie McLennan	G	32	6-0	190	-/L	8	June 30, 1971	1 G, 0 A, 1 P
New York Rangers	2004	11	Mark Messier	C	43	6-1	210	L/-	24	January 18, 1961	14 G, 17 A, 31 P
New York Rangers	2004	29	Boris Mironov	D	31	6-3	223	R/-	10	March 21, 1972	0 G, 0 A, 0 P
New York Rangers	2004	28	Dominic Moore	C	23	6-0	192	L/-	R	August 3, 1980	2 G, 4 A, 6 P
New York Rangers	2004	10-25	Garth Murray	C	21	6-2	210	L/-	R	September 17, 1982	2 G, 2 A, 4 P
New York Rangers	2004	93	Petr Nedved	C	32	6-3	196	L/-	12	December 9, 1971	10 G, 14 A, 24 P
New York Rangers	2004	28	Lawrence Nycholat	D	24	6-0	200	L/-	R	May 7, 1979	1 G, 1 A, 2 P
New York Rangers	2004	41	Jed Ortmeyer	RW	25	6-0	200	R/-	R	September 3, 1978	0 G, 0 A, 0 P
New York Rangers	2004	22	Thomas Pock	D	22	6-1	210	L/-	R	December 2, 1981	1 G, 3 A, 4 P
New York Rangers	2004	3	Tom Poti	D	26	6-3	190	L/-	5	March 22, 1977	0 G, 0 A, 0 P
New York Rangers	2004	5	Dale Purinton	D	27	6-3	228	L/-	4	October 11, 1976	13 G, 29 A, 42 P
New York Rangers	2004	24	Jamie Pushor	D	30	6-3	218	R/-	8	February 11, 1973	0 G, 0 A, 0 P
New York Rangers	2004	23	Karel Rachunek	D	24	6-2	220	R/-	4	August 27, 1979	0 G, 0 A, 0 P
New York Rangers	2004	20	Pascal Rheaume	C	30	6-1	210	L/-	7	June 21, 1973	14 G, 9 A, 23 P
